url,favs_lognorm
https://habrahabr.ru/post/314080/,0.43430385686966455
https://habrahabr.ru/company/plesk/blog/313732/,-1.0927246773261003
https://habrahabr.ru/company/etagi/blog/314000/,0.6551016550645203
https://habrahabr.ru/company/knopka/blog/314030/,0.5184994470126733
https://geektimes.ru/company/audiomania/blog/282058/,1.150384169812135
https://habrahabr.ru/company/pechkin/blog/314066/,0.27896425047603374
https://habrahabr.ru/company/first/blog/314106/,0.537742623069009
https://habrahabr.ru/company/vasexperts/blog/313558/,0.2328382900513825
https://habrahabr.ru/post/314108/,1.6591789748269254
https://habrahabr.ru/company/cbs/blog/313830/,0.23710947555982875
https://habrahabr.ru/company/jugru/blog/313908/,0.2259812746564731
https://habrahabr.ru/post/314110/,0.36316873997725047
https://habrahabr.ru/company/pt/blog/314112/,0.0214434283280191
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07504677730331683
https://habrahabr.ru/post/314114/,0.7995750349136723
https://habrahabr.ru/post/314118/,1.3125099976354044
https://habrahabr.ru/post/314122/,0.5278126251100994
https://geektimes.ru/company/dadget/blog/281786/,0.12140628161711564
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44613346794246295
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11264272200448294
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24524238071441679
https://habrahabr.ru/post/314126/,-0.648502716669096
https://habrahabr.ru/post/313966/,0.4367908297495188
https://habrahabr.ru/company/piter/blog/314120/,0.46055304480783665
https://geektimes.ru/post/282094/,0.14731883979816796
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3318903294611388
https://habrahabr.ru/company/ru_mts/blog/314134/,0.36528764510593653
https://habrahabr.ru/post/314028/,0.6587752417649383
https://habrahabr.ru/post/314136/,-0.16527663613611127
https://habrahabr.ru/post/313904/,0.3003865675682898
https://habrahabr.ru/post/314140/,0.5791493322168756
https://habrahabr.ru/company/acronis/blog/309688/,-0.009897700169427315
https://geektimes.ru/post/282096/,-0.4109651374221021
https://habrahabr.ru/post/314142/,0.0653709830475579
https://habrahabr.ru/company/ivideon/blog/314138/,0.19758989051078102
https://geektimes.ru/post/282104/,0.33216665510806764
https://geektimes.ru/post/282102/,-0.2962736821242546
https://geektimes.ru/post/282016/,-0.07227384432973433
https://geektimes.ru/company/piter/blog/282106/,0.32283533359979705
https://habrahabr.ru/post/314150/,0.28467723756942553
https://habrahabr.ru/company/mailru/blog/313880/,1.2641364771735328
https://geektimes.ru/company/comfortway/blog/282108/,-0.09951148354033224
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.17841598354403354
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.30628261882539537
https://habrahabr.ru/company/npl/blog/314160/,0.09018782804473857
https://habrahabr.ru/company/edison/blog/314094/,-0.22037286989348687
https://geektimes.ru/post/282112/,-0.5139859627242189
https://habrahabr.ru/company/ruvds/blog/314166/,0.4284007304576243
https://geektimes.ru/company/gearbest/blog/282114/,0.05580313556033445
https://habrahabr.ru/post/314172/,0.8828892041013829
https://geektimes.ru/post/282116/,0.47190423939469384
https://geektimes.ru/company/intel/blog/282026/,0.20374147882641153
https://habrahabr.ru/post/313776/,1.7743299500135419
https://habrahabr.ru/post/314174/,0.23788884540000688
https://geektimes.ru/post/282118/,1.0959421984209616
https://geektimes.ru/post/282122/,0.5811277908044814
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.47797582832252444
https://habrahabr.ru/post/314180/,0.5516070481918621
https://geektimes.ru/post/282446/,0.4317983996810024
https://habrahabr.ru/post/314184/,1.0016315969143548
https://habrahabr.ru/post/313954/,-0.6441310460776568
https://habrahabr.ru/post/314186/,0.7964333921609452
https://geektimes.ru/post/282124/,-0.4331593949665217
https://habrahabr.ru/post/314190/,-1.162607608173146
https://geektimes.ru/company/madrobots/blog/282126/,0.5983687831342828
https://habrahabr.ru/post/314188/,-0.040343528565317255
https://geektimes.ru/post/282128/,0.5367737157200013
https://habrahabr.ru/post/314194/,0.46713864097590774
https://geektimes.ru/post/282132/,-1.002320543271165
https://habrahabr.ru/post/314208/,0.32279194975842684
https://habrahabr.ru/post/312352/,0.020175711018968312
https://habrahabr.ru/post/314202/,0.10679974271103229
https://habrahabr.ru/post/314210/,1.1686275883646204
https://geektimes.ru/post/282130/,0.5173725793628858
https://habrahabr.ru/company/centosadmin/blog/314212/,0.03183125446496199
https://habrahabr.ru/post/314116/,0.1402537309190262
https://geektimes.ru/post/282120/,0.3982108739612407
https://habrahabr.ru/post/313392/,0.9467822377472235
https://habrahabr.ru/company/pt/blog/314216/,-0.10853846251601756
https://habrahabr.ru/company/skbkontur/blog/314144/,0.49199389980884667
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.33123541983581245
https://geektimes.ru/post/282056/,-0.24113309815574385
https://habrahabr.ru/company/yandex/blog/314222/,0.6895129994275764
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.0492820535303517
https://habrahabr.ru/post/314232/,0.77057254011347
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4071786015007638
https://habrahabr.ru/company/testutor/blog/314234/,0.41947788231488836
https://habrahabr.ru/post/314236/,0.855731805982946
https://habrahabr.ru/company/regberry/blog/314128/,-0.2207691522959983
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2198479478347215
https://geektimes.ru/post/282136/,0.051119461019552725
https://habrahabr.ru/company/eset/blog/314058/,-0.3983966981886225
https://habrahabr.ru/post/314254/,0.16052583820000535
https://geektimes.ru/post/282140/,-0.00838285073610362
https://geektimes.ru/post/282142/,0.3399807006450282
https://geektimes.ru/post/282138/,-0.6319945032751109
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.2137787570551378
https://habrahabr.ru/company/edison/blog/314206/,-0.8548488617488792
https://habrahabr.ru/company/pentestit/blog/314230/,-0.38290587833568995
https://habrahabr.ru/post/314258/,0.8039664670181956
https://habrahabr.ru/post/314260/,0.06155650533920454
https://geektimes.ru/post/282148/,-1.4845492867576038
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16037545344212845
https://habrahabr.ru/company/aacidov/blog/314262/,-0.19901839353097378
https://geektimes.ru/company/banderolka/blog/282144/,0.45155519609771194
https://habrahabr.ru/company/eset/blog/314266/,-0.4998374581840986
https://habrahabr.ru/post/314268/,0.4373398766824613
https://geektimes.ru/post/282152/,0.7146589959858611
https://geektimes.ru/post/282146/,-0.17569697223980835
https://habrahabr.ru/company/hh/blog/313970/,0.6351531043799127
https://habrahabr.ru/company/google/blog/310514/,0.3224326990405056
https://habrahabr.ru/post/314274/,1.0918032357944183
https://geektimes.ru/post/282160/,0.5586520491435433
https://geektimes.ru/post/282162/,0.6966496835716814
https://habrahabr.ru/company/plarium/blog/314250/,0.5671622366932556
https://geektimes.ru/post/282164/,0.4524329102360871
https://habrahabr.ru/post/313710/,-0.22127799927226527
https://geektimes.ru/post/281962/,0.1573347604666723
https://habrahabr.ru/post/314228/,-0.031563083320906016
https://geektimes.ru/company/makeitlab/blog/281970/,0.0015198367452076145
https://habrahabr.ru/company/gvalg/blog/314286/,0.6797525065522183
https://habrahabr.ru/company/jugru/blog/314224/,0.21888503535368142
https://habrahabr.ru/company/intel/blog/314282/,-0.2475734165828421
https://habrahabr.ru/post/314290/,-0.3986475945102576
https://geektimes.ru/post/282156/,0.10725847146045128
https://geektimes.ru/company/mailru/blog/282166/,0.3193186107115577
https://habrahabr.ru/post/314302/,0.34432572589597754
https://habrahabr.ru/post/314304/,-0.7378250279489225
https://habrahabr.ru/post/314308/,-0.5089834333619181
https://habrahabr.ru/post/314314/,-0.018194047109466538
https://geektimes.ru/post/282168/,-0.5396910797759595
https://geektimes.ru/post/282170/,1.2719421358185918
https://geektimes.ru/post/282172/,0.522282619409715
https://geektimes.ru/post/282154/,0.11950301751539683
https://habrahabr.ru/post/314204/,0.5418369830229519
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6167674052601915
https://habrahabr.ru/company/moikrug/blog/314152/,-0.24885906222533988
https://habrahabr.ru/company/kingservers/blog/314338/,0.4826745695448581
https://habrahabr.ru/post/312340/,1.288656375080518
https://geektimes.ru/post/282174/,0.8398668773000486
https://geektimes.ru/post/282088/,0.2205585810450323
https://habrahabr.ru/post/313644/,1.0245816985497473
https://habrahabr.ru/post/314342/,-1.3352300505084114
https://habrahabr.ru/company/croc/blog/314318/,0.17062607959515602
https://geektimes.ru/post/282766/,0.08447464907677424
https://habrahabr.ru/company/yota/blog/314256/,-0.6433303704694924
https://geektimes.ru/company/audiomania/blog/282182/,-0.4845350229937498
https://geektimes.ru/post/282184/,-0.3472624775267075
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3923109431104393
https://habrahabr.ru/company/it-grad/blog/312044/,-1.0574109639683125
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.031086854446583878
https://geektimes.ru/company/legoeducation/blog/282180/,-0.17519559729318207
https://geektimes.ru/company/pult/blog/282178/,0.06719259288156063
https://habrahabr.ru/company/huawei/blog/314008/,0.3387332700325625
https://habrahabr.ru/company/moex/blog/314348/,-0.5446190421370163
https://habrahabr.ru/company/jugru/blog/314346/,0.6695359662541853
https://habrahabr.ru/post/314350/,0.75973510638978
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.4263585045464176
https://habrahabr.ru/post/314354/,-0.01904576455187229
https://habrahabr.ru/post/314356/,0.7823089039671137
https://habrahabr.ru/post/314358/,-1.613359035159003
https://habrahabr.ru/post/314360/,-0.9398621770102524
https://habrahabr.ru/post/314362/,-0.4898935622702289
https://habrahabr.ru/company/mobio/blog/314370/,-1.5149888164454286
https://habrahabr.ru/company/microsoft/blog/314368/,0.3335624978546142
https://geektimes.ru/post/282186/,1.1757458629997493
https://habrahabr.ru/company/edison/blog/314294/,0.6172592925210061
https://habrahabr.ru/post/314372/,0.534909421904555
https://habrahabr.ru/company/acronis/blog/314276/,-0.9341080358658058
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.48277099015493113
https://geektimes.ru/company/lenovo/blog/281630/,0.06385011286343978
https://geektimes.ru/post/282190/,-0.4031464220497179
https://habrahabr.ru/post/314264/,0.4369462745887245
https://geektimes.ru/post/282192/,-0.2003725281389272
https://geektimes.ru/post/282194/,0.20567921175204812
https://geektimes.ru/company/jd/blog/282196/,-0.12345643740387613
https://habrahabr.ru/company/dellemc/blog/314382/,-2.473424543039037
https://habrahabr.ru/post/314380/,-0.5877149300437579
https://geektimes.ru/post/282150/,-0.2081138573288746
https://geektimes.ru/post/282188/,-0.9389542263247437
https://habrahabr.ru/post/314384/,0.21815677562571564
https://geektimes.ru/company/top3dshop/blog/282208/,0.03384161273332892
https://habrahabr.ru/company/ibm/blog/314390/,-1.0620065584527125
https://habrahabr.ru/post/314394/,0.9906192742647704
https://geektimes.ru/company/dataart/blog/282214/,1.0312754962883712
https://habrahabr.ru/post/314400/,-0.16546990156989666
https://habrahabr.ru/post/314336/,0.9523550598589328
https://geektimes.ru/company/hashflare/blog/282216/,0.29674488790177234
https://geektimes.ru/post/282218/,0.1730486688204366
https://habrahabr.ru/post/314084/,-0.6911460967812195
https://habrahabr.ru/post/314398/,-0.3860341212362461
https://habrahabr.ru/post/314404/,0.7014726491274219
https://geektimes.ru/post/282220/,-0.0743385224062455
https://geektimes.ru/post/282176/,0.9301377274616331
https://habrahabr.ru/post/314410/,0.7131123040160858
https://habrahabr.ru/post/314328/,0.4314316261508427
https://geektimes.ru/post/282210/,-0.2992373154849853
https://habrahabr.ru/company/host-tracker/blog/314392/,0.02359379666718836
https://habrahabr.ru/post/313930/,0.43683038735227697
https://geektimes.ru/company/madrobots/blog/282232/,-0.16988476036674927
https://geektimes.ru/post/282234/,0.7383008772272577
https://habrahabr.ru/company/eset/blog/314418/,-0.6979653994867439
https://habrahabr.ru/post/314412/,1.668862251962801
https://geektimes.ru/post/282236/,-0.20131336904399538
https://geektimes.ru/post/282238/,0.6121653936366407
https://geektimes.ru/post/282240/,-0.1741697373486662
https://habrahabr.ru/company/edison/blog/314424/,0.21531738725470603
https://geektimes.ru/post/282242/,0.4729677703883133
https://habrahabr.ru/company/kaspersky/blog/314434/,0.016815553004882633
https://geektimes.ru/post/282246/,-0.643162144444275
https://geektimes.ru/company/pult/blog/282248/,0.14579251536335394
https://habrahabr.ru/post/314428/,0.22667371660107344
https://geektimes.ru/post/282250/,0.0954638401187905
https://habrahabr.ru/post/314454/,-0.0337547255102868
https://habrahabr.ru/company/kingservers/blog/314456/,-0.0516579529256298
https://habrahabr.ru/post/314324/,-0.2793441975000109
https://geektimes.ru/post/281918/,1.2699369052591398
https://geektimes.ru/post/282244/,0.9944107763683396
https://habrahabr.ru/post/314326/,-0.2163537427214815
https://geektimes.ru/post/282254/,0.36640627272088894
https://geektimes.ru/post/282252/,-0.25329888719811383
